cp,municipio,estado,estado_clave,lat,lng
24366,"Escárcega","Campeche",CAMP,19.8301,-90.5349
24367,"Escárcega","Campeche",CAMP,19.8301,-90.5349
24368,"Escárcega","Campeche",CAMP,19.8301,-90.5349
24369,"Escárcega","Campeche",CAMP,19.8301,-90.5349
24370,"Escárcega","Campeche",CAMP,19.8301,-90.5349
24372,"Escárcega","Campeche",CAMP,19.8301,-90.5349
24373,"Escárcega","Campeche",CAMP,19.8301,-90.5349
24374,"Escárcega","Campeche",CAMP,19.8301,-90.5349
24375,"Escárcega","Campeche",CAMP,19.8301,-90.5349
24376,"Escárcega","Campeche",CAMP,19.8301,-90.5349
24377,"Escárcega","Campeche",CAMP,19.8301,-90.5349
24400,"Champotón","Campeche",CAMP,19.8301,-90.5349
24402,"Champotón","Campeche",CAMP,19.8301,-90.5349
24403,"Champotón","Campeche",CAMP,19.8301,-90.5349
24404,"Champotón","Campeche",CAMP,19.8301,-90.5349
24405,"Champotón","Campeche",CAMP,19.8301,-90.5349
24410,"Champotón","Campeche",CAMP,19.8301,-90.5349
24411,"Champotón","Campeche",CAMP,19.8301,-90.5349
24413,"Champotón","Campeche",CAMP,19.8301,-90.5349
24414,"Champotón","Campeche",CAMP,19.8301,-90.5349
24415,"Champotón","Campeche",CAMP,19.8301,-90.5349
24416,"Champotón","Campeche",CAMP,19.8301,-90.5349
24418,"Champotón","Campeche",CAMP,19.8301,-90.5349
24419,"Champotón","Campeche",CAMP,19.8301,-90.5349
24420,"Champotón","Campeche",CAMP,19.8301,-90.5349
24421,"Champotón","Campeche",CAMP,19.8301,-90.5349
24423,"Champotón","Campeche",CAMP,19.8301,-90.5349
24424,"Champotón","Campeche",CAMP,19.8301,-90.5349
24425,"Champotón","Campeche",CAMP,19.8301,-90.5349
24430,"Champotón","Campeche",CAMP,19.8301,-90.5349
24433,"Champotón","Campeche",CAMP,19.8301,-90.5349
24435,"Champotón","Campeche",CAMP,19.8301,-90.5349
24440,"Champotón","Campeche",CAMP,19.8301,-90.5349
24441,"Champotón","Campeche",CAMP,19.8301,-90.5349
24443,"Champotón","Campeche",CAMP,19.8301,-90.5349
24445,"Champotón","Campeche",CAMP,19.8301,-90.5349
24450,"Champotón","Campeche",CAMP,19.8301,-90.5349
24451,"Champotón","Campeche",CAMP,19.8301,-90.5349
24459,"Champotón","Campeche",CAMP,19.8301,-90.5349
24460,"Champotón","Campeche",CAMP,19.8301,-90.5349
24462,"Champotón","Campeche",CAMP,19.8301,-90.5349
24464,"Champotón","Campeche",CAMP,19.8301,-90.5349
24482,"Champotón","Campeche",CAMP,19.8301,-90.5349
24495,"Champotón","Campeche",CAMP,19.8301,-90.5349
24500,"Campeche","Campeche",CAMP,19.8301,-90.5349
24510,"Campeche","Campeche",CAMP,19.8301,-90.5349
24511,"Campeche","Campeche",CAMP,19.8301,-90.5349
24517,"Campeche","Campeche",CAMP,19.8301,-90.5349
24520,"Campeche","Campeche",CAMP,19.8301,-90.5349
24522,"Campeche","Campeche",CAMP,19.8301,-90.5349
24523,"Campeche","Campeche",CAMP,19.8301,-90.5349
24530,"Campeche","Campeche",CAMP,19.8301,-90.5349
24532,"Campeche","Campeche",CAMP,19.8301,-90.5349
24536,"Campeche","Campeche",CAMP,19.8301,-90.5349
24537,"Campeche","Campeche",CAMP,19.8301,-90.5349
24538,"Campeche","Campeche",CAMP,19.8301,-90.5349
24540,"Campeche","Campeche",CAMP,19.8301,-90.5349
24541,"Campeche","Campeche",CAMP,19.8301,-90.5349
24550,"Campeche","Campeche",CAMP,19.8301,-90.5349
